source_row_id,declared_language,detected_language,language_confidence,manual_language,final_language,language_label_corrected,final_non_target_language,language_decision_source,language_scope_status
14961,de,en,0.9999952243559765,,en,True,False,automatic_detection,de_en_label_mismatch_retained
14992,de,en,0.9999973264101314,,en,True,False,automatic_detection,de_en_label_mismatch_retained
14993,de,en,0.999997933550884,,en,True,False,automatic_detection,de_en_label_mismatch_retained
15001,de,en,0.999997492816153,,en,True,False,automatic_detection,de_en_label_mismatch_retained
15014,de,en,0.9999981177333521,,en,True,False,automatic_detection,de_en_label_mismatch_retained
15015,de,en,0.9999953492170244,,en,True,False,automatic_detection,de_en_label_mismatch_retained
15028,de,en,0.9999971117007294,,en,True,False,automatic_detection,de_en_label_mismatch_retained
15029,de,en,0.9999981499324821,,en,True,False,automatic_detection,de_en_label_mismatch_retained
15031,de,en,0.9999954372717423,,en,True,False,automatic_detection,de_en_label_mismatch_retained
15034,de,en,0.999994175644991,,en,True,False,automatic_detection,de_en_label_mismatch_retained
15045,de,en,0.9999975651172797,,en,True,False,automatic_detection,de_en_label_mismatch_retained
15048,de,en,0.999998103501109,,en,True,False,automatic_detection,de_en_label_mismatch_retained
15068,de,en,0.9999948220831034,,en,True,False,automatic_detection,de_en_label_mismatch_retained
15085,de,en,0.9999961866285079,,en,True,False,automatic_detection,de_en_label_mismatch_retained
15088,de,en,0.9999959865924205,,en,True,False,automatic_detection,de_en_label_mismatch_retained
15094,de,en,0.9999960337678813,,en,True,False,automatic_detection,de_en_label_mismatch_retained
15106,de,en,0.9999977756122455,,en,True,False,automatic_detection,de_en_label_mismatch_retained
15107,de,en,0.9999963729862935,,en,True,False,automatic_detection,de_en_label_mismatch_retained
15109,de,en,0.9999978494910937,,en,True,False,automatic_detection,de_en_label_mismatch_retained
15112,de,en,0.9999964830193112,,en,True,False,automatic_detection,de_en_label_mismatch_retained
15115,de,en,0.9999965301797984,,en,True,False,automatic_detection,de_en_label_mismatch_retained
15122,de,en,0.9999964720756764,,en,True,False,automatic_detection,de_en_label_mismatch_retained
15127,de,en,0.99999527196447,,en,True,False,automatic_detection,de_en_label_mismatch_retained
15134,de,en,0.9999965693014701,,en,True,False,automatic_detection,de_en_label_mismatch_retained
15147,de,en,0.999997232692977,,en,True,False,automatic_detection,de_en_label_mismatch_retained
15176,de,en,0.9999967978497316,,en,True,False,automatic_detection,de_en_label_mismatch_retained
15193,de,en,0.9999948151870208,,en,True,False,automatic_detection,de_en_label_mismatch_retained
15194,de,en,0.9999976563003982,,en,True,False,automatic_detection,de_en_label_mismatch_retained
15197,de,en,0.9999973463352934,,en,True,False,automatic_detection,de_en_label_mismatch_retained
15199,de,en,0.9999975191277821,,en,True,False,automatic_detection,de_en_label_mismatch_retained
15200,de,en,0.9999956231759338,,en,True,False,automatic_detection,de_en_label_mismatch_retained
15224,de,en,0.9999954388538365,,en,True,False,automatic_detection,de_en_label_mismatch_retained
15238,de,en,0.9999975117787051,,en,True,False,automatic_detection,de_en_label_mismatch_retained
15241,de,en,0.9999968301204266,,en,True,False,automatic_detection,de_en_label_mismatch_retained
15254,de,en,0.9999947677180703,,en,True,False,automatic_detection,de_en_label_mismatch_retained
15283,de,en,0.9999983884598147,,en,True,False,automatic_detection,de_en_label_mismatch_retained
15284,de,en,0.9999977720208997,,en,True,False,automatic_detection,de_en_label_mismatch_retained
15288,de,en,0.9999939638819015,,en,True,False,automatic_detection,de_en_label_mismatch_retained
15308,de,en,0.9999959005720138,,en,True,False,automatic_detection,de_en_label_mismatch_retained
15320,de,af,0.9999950986624185,,de,False,True,excluded_non_target_language,non_target_language_detected_automatically
15328,de,en,0.9999960185324209,,en,True,False,automatic_detection,de_en_label_mismatch_retained
15331,de,en,0.9999961353554738,,en,True,False,automatic_detection,de_en_label_mismatch_retained
15345,de,en,0.9999978880121125,,en,True,False,automatic_detection,de_en_label_mismatch_retained
15351,de,en,0.9999963848640024,,en,True,False,automatic_detection,de_en_label_mismatch_retained
15352,de,en,0.9999987570638105,,en,True,False,automatic_detection,de_en_label_mismatch_retained
15367,de,en,0.9999946314181912,,en,True,False,automatic_detection,de_en_label_mismatch_retained
15375,de,en,0.9999957103939945,,en,True,False,automatic_detection,de_en_label_mismatch_retained
15386,de,en,0.9999980905774877,,en,True,False,automatic_detection,de_en_label_mismatch_retained
15388,de,en,0.9999970221909226,,en,True,False,automatic_detection,de_en_label_mismatch_retained
15390,de,en,0.999995897134825,,en,True,False,automatic_detection,de_en_label_mismatch_retained
15395,de,en,0.9999951547828732,,en,True,False,automatic_detection,de_en_label_mismatch_retained
15399,de,en,0.9999977960993026,,en,True,False,automatic_detection,de_en_label_mismatch_retained
15401,de,en,0.9999974516917258,,en,True,False,automatic_detection,de_en_label_mismatch_retained
15410,de,en,0.9999962836061294,,en,True,False,automatic_detection,de_en_label_mismatch_retained
15414,de,en,0.9999950707174333,,en,True,False,automatic_detection,de_en_label_mismatch_retained
15416,de,en,0.9999959583293871,,en,True,False,automatic_detection,de_en_label_mismatch_retained
15428,de,en,0.9999959258221855,,en,True,False,automatic_detection,de_en_label_mismatch_retained
15439,de,en,0.9999966541969457,,en,True,False,automatic_detection,de_en_label_mismatch_retained
15441,de,en,0.9999956690644641,,en,True,False,automatic_detection,de_en_label_mismatch_retained
15451,de,en,0.9999963598061292,,en,True,False,automatic_detection,de_en_label_mismatch_retained
15455,de,en,0.9999967057693264,,en,True,False,automatic_detection,de_en_label_mismatch_retained
15464,de,en,0.9999975453269674,,en,True,False,automatic_detection,de_en_label_mismatch_retained
15468,de,en,0.9999955024724644,,en,True,False,automatic_detection,de_en_label_mismatch_retained
15470,de,en,0.9999952898714035,,en,True,False,automatic_detection,de_en_label_mismatch_retained
15475,de,en,0.9999977092266366,,en,True,False,automatic_detection,de_en_label_mismatch_retained
15476,de,en,0.9999954770483529,,en,True,False,automatic_detection,de_en_label_mismatch_retained
15480,de,en,0.9999969153822783,,en,True,False,automatic_detection,de_en_label_mismatch_retained
15496,de,en,0.9999957007108835,,en,True,False,automatic_detection,de_en_label_mismatch_retained
15497,de,en,0.9999973341425714,,en,True,False,automatic_detection,de_en_label_mismatch_retained
15515,de,en,0.9999950032704419,,en,True,False,automatic_detection,de_en_label_mismatch_retained
15516,de,en,0.9999963058824805,,en,True,False,automatic_detection,de_en_label_mismatch_retained
15518,de,en,0.9999961058149118,,en,True,False,automatic_detection,de_en_label_mismatch_retained
15531,de,en,0.9999967612097085,,en,True,False,automatic_detection,de_en_label_mismatch_retained
15534,de,en,0.9999965766029526,,en,True,False,automatic_detection,de_en_label_mismatch_retained
15536,de,en,0.9999939659551661,,en,True,False,automatic_detection,de_en_label_mismatch_retained
15537,de,en,0.9999971364942555,,en,True,False,automatic_detection,de_en_label_mismatch_retained
15546,de,en,0.9999980530543751,en,en,True,False,manual_review,target_language_confirmed_manually
15547,de,en,0.9999963017222627,,en,True,False,automatic_detection,de_en_label_mismatch_retained
15553,de,en,0.9999975948552291,,en,True,False,automatic_detection,de_en_label_mismatch_retained
15557,de,en,0.9999973537502805,,en,True,False,automatic_detection,de_en_label_mismatch_retained
15563,de,en,0.9999976779822843,,en,True,False,automatic_detection,de_en_label_mismatch_retained
15588,de,en,0.9999967339441752,,en,True,False,automatic_detection,de_en_label_mismatch_retained
15590,de,en,0.9999967263001733,,en,True,False,automatic_detection,de_en_label_mismatch_retained
15595,de,en,0.99999646582582,,en,True,False,automatic_detection,de_en_label_mismatch_retained
15597,de,en,0.9999977988023001,,en,True,False,automatic_detection,de_en_label_mismatch_retained
15602,de,en,0.9999970646311671,,en,True,False,automatic_detection,de_en_label_mismatch_retained
15614,de,en,0.9999988283563226,,en,True,False,automatic_detection,de_en_label_mismatch_retained
15615,de,en,0.9999969326938656,,en,True,False,automatic_detection,de_en_label_mismatch_retained
15623,de,en,0.9999973410981553,,en,True,False,automatic_detection,de_en_label_mismatch_retained
15626,de,en,0.9999984150878258,,en,True,False,automatic_detection,de_en_label_mismatch_retained
15634,de,en,0.9999967535490331,,en,True,False,automatic_detection,de_en_label_mismatch_retained
15638,de,en,0.9999976054192465,,en,True,False,automatic_detection,de_en_label_mismatch_retained
15639,de,en,0.9999972276399167,,en,True,False,automatic_detection,de_en_label_mismatch_retained
15644,de,en,0.9999934123067913,,en,True,False,automatic_detection,de_en_label_mismatch_retained
15646,de,en,0.9999965582173957,,en,True,False,automatic_detection,de_en_label_mismatch_retained
15650,de,en,0.999997871109613,,en,True,False,automatic_detection,de_en_label_mismatch_retained
15651,de,en,0.9999969523917065,,en,True,False,automatic_detection,de_en_label_mismatch_retained
15653,de,en,0.9999967753764607,,en,True,False,automatic_detection,de_en_label_mismatch_retained
15657,de,en,0.9999981143367882,,en,True,False,automatic_detection,de_en_label_mismatch_retained
15667,de,en,0.9999966745740071,,en,True,False,automatic_detection,de_en_label_mismatch_retained
15675,de,en,0.9999942870152227,,en,True,False,automatic_detection,de_en_label_mismatch_retained
15678,de,en,0.9999980802853933,,en,True,False,automatic_detection,de_en_label_mismatch_retained
15693,de,en,0.9999968137960313,,en,True,False,automatic_detection,de_en_label_mismatch_retained
15700,de,en,0.9999973695447646,,en,True,False,automatic_detection,de_en_label_mismatch_retained
15704,de,en,0.9999971060098725,,en,True,False,automatic_detection,de_en_label_mismatch_retained
15705,de,en,0.9999965961603009,,en,True,False,automatic_detection,de_en_label_mismatch_retained
15714,de,en,0.8571389289764522,,en,True,False,automatic_detection,de_en_label_mismatch_retained
15717,de,en,0.9999959011918325,,en,True,False,automatic_detection,de_en_label_mismatch_retained
15722,de,en,0.9999939683358516,,en,True,False,automatic_detection,de_en_label_mismatch_retained
15731,de,en,0.9999972519679836,,en,True,False,automatic_detection,de_en_label_mismatch_retained
15734,de,en,0.9999967160730203,,en,True,False,automatic_detection,de_en_label_mismatch_retained
15741,de,en,0.9999955583175006,,en,True,False,automatic_detection,de_en_label_mismatch_retained
15743,de,en,0.9999957404904327,,en,True,False,automatic_detection,de_en_label_mismatch_retained
15752,de,en,0.857139752959769,,en,True,False,automatic_detection,de_en_label_mismatch_retained
15764,de,en,0.9999973456144331,,en,True,False,automatic_detection,de_en_label_mismatch_retained
15774,de,en,0.999994669759081,,en,True,False,automatic_detection,de_en_label_mismatch_retained
15776,de,en,0.9999970298330144,,en,True,False,automatic_detection,de_en_label_mismatch_retained
15782,de,en,0.9999969847708499,,en,True,False,automatic_detection,de_en_label_mismatch_retained
15810,de,en,0.9999953182972321,,en,True,False,automatic_detection,de_en_label_mismatch_retained
15813,de,en,0.9999954462734167,,en,True,False,automatic_detection,de_en_label_mismatch_retained
15820,de,en,0.9999971929961646,,en,True,False,automatic_detection,de_en_label_mismatch_retained
15830,de,en,0.9999961742278521,,en,True,False,automatic_detection,de_en_label_mismatch_retained
15837,de,en,0.9999952450299975,,en,True,False,automatic_detection,de_en_label_mismatch_retained
15843,de,en,0.9999959161661591,,en,True,False,automatic_detection,de_en_label_mismatch_retained
15866,de,en,0.9999949518741635,,en,True,False,automatic_detection,de_en_label_mismatch_retained
15867,de,en,0.9999968583427504,,en,True,False,automatic_detection,de_en_label_mismatch_retained
15871,de,en,0.9999949560324123,,en,True,False,automatic_detection,de_en_label_mismatch_retained
15875,de,en,0.9999982875261734,,en,True,False,automatic_detection,de_en_label_mismatch_retained
15880,de,en,0.9999955624309166,,en,True,False,automatic_detection,de_en_label_mismatch_retained
15883,de,en,0.9999956367814358,,en,True,False,automatic_detection,de_en_label_mismatch_retained
15885,de,en,0.9999973612370687,,en,True,False,automatic_detection,de_en_label_mismatch_retained
15896,de,en,0.9999953723053682,,en,True,False,automatic_detection,de_en_label_mismatch_retained
15903,de,en,0.9999974591371142,,en,True,False,automatic_detection,de_en_label_mismatch_retained
15920,de,en,0.999996734442157,,en,True,False,automatic_detection,de_en_label_mismatch_retained
15923,de,en,0.9999972275808853,,en,True,False,automatic_detection,de_en_label_mismatch_retained
15942,de,en,0.9999974653125262,,en,True,False,automatic_detection,de_en_label_mismatch_retained
15949,de,en,0.9999980488292501,,en,True,False,automatic_detection,de_en_label_mismatch_retained
15959,de,en,0.9999964436868201,,en,True,False,automatic_detection,de_en_label_mismatch_retained
15967,de,en,0.9999946254632784,,en,True,False,automatic_detection,de_en_label_mismatch_retained
15974,de,en,0.9999983686593341,,en,True,False,automatic_detection,de_en_label_mismatch_retained
15985,de,en,0.9999965099946501,,en,True,False,automatic_detection,de_en_label_mismatch_retained
16001,de,en,0.9999971201154013,,en,True,False,automatic_detection,de_en_label_mismatch_retained
16003,de,en,0.9999968564459316,,en,True,False,automatic_detection,de_en_label_mismatch_retained
16004,de,en,0.9999964713037748,,en,True,False,automatic_detection,de_en_label_mismatch_retained
16020,de,en,0.9999976937340244,,en,True,False,automatic_detection,de_en_label_mismatch_retained
16036,de,en,0.9999963926713287,,en,True,False,automatic_detection,de_en_label_mismatch_retained
16037,de,en,0.9999966436166254,,en,True,False,automatic_detection,de_en_label_mismatch_retained
16042,de,en,0.9999974223555385,,en,True,False,automatic_detection,de_en_label_mismatch_retained
16060,de,en,0.999996104163593,,en,True,False,automatic_detection,de_en_label_mismatch_retained
16063,de,en,0.9999954767347558,,en,True,False,automatic_detection,de_en_label_mismatch_retained
16064,de,en,0.9999956312095815,,en,True,False,automatic_detection,de_en_label_mismatch_retained
16085,de,en,0.9999958785972031,,en,True,False,automatic_detection,de_en_label_mismatch_retained
16116,de,en,0.9999978075664262,,en,True,False,automatic_detection,de_en_label_mismatch_retained
16130,de,en,0.9999953080248248,,en,True,False,automatic_detection,de_en_label_mismatch_retained
16131,de,en,0.85714035427471,,en,True,False,automatic_detection,de_en_label_mismatch_retained
16136,de,en,0.9999976687207052,,en,True,False,automatic_detection,de_en_label_mismatch_retained
16143,de,en,0.9999954076713621,,en,True,False,automatic_detection,de_en_label_mismatch_retained
16150,de,en,0.9999965175561414,,en,True,False,automatic_detection,de_en_label_mismatch_retained
16154,de,en,0.9999985585709144,,en,True,False,automatic_detection,de_en_label_mismatch_retained
16161,de,en,0.9999959042491579,,en,True,False,automatic_detection,de_en_label_mismatch_retained
16167,de,en,0.9999968347204821,,en,True,False,automatic_detection,de_en_label_mismatch_retained
16174,de,en,0.9999972351381133,,en,True,False,automatic_detection,de_en_label_mismatch_retained
16176,de,en,0.9999963905992748,,en,True,False,automatic_detection,de_en_label_mismatch_retained
16178,de,en,0.9999954247424542,,en,True,False,automatic_detection,de_en_label_mismatch_retained
16189,de,en,0.9999945100369387,,en,True,False,automatic_detection,de_en_label_mismatch_retained
16193,de,en,0.9999951789030497,,en,True,False,automatic_detection,de_en_label_mismatch_retained
16199,de,en,0.9999968444659888,,en,True,False,automatic_detection,de_en_label_mismatch_retained
16212,de,en,0.9999977021847226,,en,True,False,automatic_detection,de_en_label_mismatch_retained
16230,de,en,0.9999981871958712,,en,True,False,automatic_detection,de_en_label_mismatch_retained
16233,de,en,0.9999984939526712,,en,True,False,automatic_detection,de_en_label_mismatch_retained
16240,de,en,0.9999977878303392,,en,True,False,automatic_detection,de_en_label_mismatch_retained
16250,de,en,0.9999957325344504,,en,True,False,automatic_detection,de_en_label_mismatch_retained
16252,de,en,0.9999972789299428,,en,True,False,automatic_detection,de_en_label_mismatch_retained
16263,de,en,0.9999945444338361,,en,True,False,automatic_detection,de_en_label_mismatch_retained
16265,de,en,0.9999950553932078,,en,True,False,automatic_detection,de_en_label_mismatch_retained
16266,de,en,0.9999955320906964,,en,True,False,automatic_detection,de_en_label_mismatch_retained
16268,de,en,0.9999975997932959,,en,True,False,automatic_detection,de_en_label_mismatch_retained
16272,de,en,0.9999968306491827,,en,True,False,automatic_detection,de_en_label_mismatch_retained
16273,de,en,0.9999946798367867,,en,True,False,automatic_detection,de_en_label_mismatch_retained
16276,de,en,0.9999952631054934,,en,True,False,automatic_detection,de_en_label_mismatch_retained
16278,de,en,0.9999976885811228,,en,True,False,automatic_detection,de_en_label_mismatch_retained
16291,de,en,0.9999962912338686,,en,True,False,automatic_detection,de_en_label_mismatch_retained
16313,de,en,0.9999965017962157,,en,True,False,automatic_detection,de_en_label_mismatch_retained
16328,de,en,0.9999945957063828,,en,True,False,automatic_detection,de_en_label_mismatch_retained
16347,de,en,0.9999982703931114,,en,True,False,automatic_detection,de_en_label_mismatch_retained
16348,de,en,0.9999950636257361,,en,True,False,automatic_detection,de_en_label_mismatch_retained
16353,de,en,0.999996407907092,,en,True,False,automatic_detection,de_en_label_mismatch_retained
16356,de,en,0.9999966351258528,,en,True,False,automatic_detection,de_en_label_mismatch_retained
16361,de,en,0.9999972060450604,,en,True,False,automatic_detection,de_en_label_mismatch_retained
16373,de,en,0.9999962674904642,,en,True,False,automatic_detection,de_en_label_mismatch_retained
16375,de,en,0.9999961139581692,,en,True,False,automatic_detection,de_en_label_mismatch_retained
16376,de,en,0.9999971028458742,,en,True,False,automatic_detection,de_en_label_mismatch_retained
16379,de,en,0.9999972308345957,,en,True,False,automatic_detection,de_en_label_mismatch_retained
16381,de,en,0.9999945860175894,,en,True,False,automatic_detection,de_en_label_mismatch_retained
16393,de,en,0.9999964244629505,,en,True,False,automatic_detection,de_en_label_mismatch_retained
16398,de,en,0.9999966360300467,,en,True,False,automatic_detection,de_en_label_mismatch_retained
16403,de,en,0.9999976518587341,,en,True,False,automatic_detection,de_en_label_mismatch_retained
16410,de,en,0.9999958548607917,,en,True,False,automatic_detection,de_en_label_mismatch_retained
16412,de,en,0.9999957002882156,,en,True,False,automatic_detection,de_en_label_mismatch_retained
16415,de,en,0.9999953236957215,,en,True,False,automatic_detection,de_en_label_mismatch_retained
16418,de,en,0.999998643670428,,en,True,False,automatic_detection,de_en_label_mismatch_retained
16422,de,en,0.9999974768156752,,en,True,False,automatic_detection,de_en_label_mismatch_retained
16425,de,en,0.9999950134396725,,en,True,False,automatic_detection,de_en_label_mismatch_retained
16427,de,en,0.9999965691986592,,en,True,False,automatic_detection,de_en_label_mismatch_retained
16431,de,en,0.9999965343141035,,en,True,False,automatic_detection,de_en_label_mismatch_retained
16446,de,en,0.9999939158846013,,en,True,False,automatic_detection,de_en_label_mismatch_retained
16447,de,en,0.9999973734906399,,en,True,False,automatic_detection,de_en_label_mismatch_retained
16465,de,en,0.9999978596195207,,en,True,False,automatic_detection,de_en_label_mismatch_retained
16474,de,en,0.9999978519073537,,en,True,False,automatic_detection,de_en_label_mismatch_retained
16478,de,en,0.9999978264174241,,en,True,False,automatic_detection,de_en_label_mismatch_retained
16481,de,en,0.9999970227209787,,en,True,False,automatic_detection,de_en_label_mismatch_retained
16503,de,en,0.999995834102264,,en,True,False,automatic_detection,de_en_label_mismatch_retained
16505,de,en,0.9999968198503245,,en,True,False,automatic_detection,de_en_label_mismatch_retained
16516,de,en,0.9999973466669697,,en,True,False,automatic_detection,de_en_label_mismatch_retained
16518,de,en,0.9999966253427409,,en,True,False,automatic_detection,de_en_label_mismatch_retained
16528,de,en,0.9999967057281947,,en,True,False,automatic_detection,de_en_label_mismatch_retained
16530,de,en,0.9999984659592522,,en,True,False,automatic_detection,de_en_label_mismatch_retained
16550,de,en,0.9999954183493558,,en,True,False,automatic_detection,de_en_label_mismatch_retained
16568,de,en,0.9999962813559855,,en,True,False,automatic_detection,de_en_label_mismatch_retained
16571,de,en,0.9999970442152484,,en,True,False,automatic_detection,de_en_label_mismatch_retained
16575,de,en,0.9999975171219848,,en,True,False,automatic_detection,de_en_label_mismatch_retained
16585,de,en,0.9999984108746218,,en,True,False,automatic_detection,de_en_label_mismatch_retained
16588,de,en,0.9999974930183685,,en,True,False,automatic_detection,de_en_label_mismatch_retained
16590,de,en,0.9999972805431033,,en,True,False,automatic_detection,de_en_label_mismatch_retained
16616,de,en,0.9999945891977409,,en,True,False,automatic_detection,de_en_label_mismatch_retained
16617,de,en,0.9999971530036662,,en,True,False,automatic_detection,de_en_label_mismatch_retained
16620,de,en,0.9999961948667213,,en,True,False,automatic_detection,de_en_label_mismatch_retained
16622,de,en,0.9999968517295881,,en,True,False,automatic_detection,de_en_label_mismatch_retained
16624,de,en,0.9999957411279276,,en,True,False,automatic_detection,de_en_label_mismatch_retained
16640,de,en,0.8571403115020821,,en,True,False,automatic_detection,de_en_label_mismatch_retained
16641,de,en,0.9999949551938955,,en,True,False,automatic_detection,de_en_label_mismatch_retained
16644,de,en,0.9999951035963126,,en,True,False,automatic_detection,de_en_label_mismatch_retained
16653,de,en,0.9999968411023521,,en,True,False,automatic_detection,de_en_label_mismatch_retained
16657,de,en,0.9999969922028693,,en,True,False,automatic_detection,de_en_label_mismatch_retained
16659,de,en,0.999997371145771,,en,True,False,automatic_detection,de_en_label_mismatch_retained
16666,de,en,0.9999966724073601,,en,True,False,automatic_detection,de_en_label_mismatch_retained
16667,de,en,0.9999965893931893,,en,True,False,automatic_detection,de_en_label_mismatch_retained
16669,de,en,0.9999975018744998,,en,True,False,automatic_detection,de_en_label_mismatch_retained
16670,de,en,0.9999992018005799,,en,True,False,automatic_detection,de_en_label_mismatch_retained
16677,en,en,0.5714267483492088,,en,False,False,declared_label_fallback_uncertain_detection,language_detection_uncertain
16678,de,en,0.9999984676760973,,en,True,False,automatic_detection,de_en_label_mismatch_retained
16691,de,en,0.9999964461316644,,en,True,False,automatic_detection,de_en_label_mismatch_retained
16697,de,en,0.9999974301825398,,en,True,False,automatic_detection,de_en_label_mismatch_retained
16708,de,en,0.9999957681309352,,en,True,False,automatic_detection,de_en_label_mismatch_retained
16721,de,en,0.9999954009037858,,en,True,False,automatic_detection,de_en_label_mismatch_retained
16723,de,en,0.9999947136946019,,en,True,False,automatic_detection,de_en_label_mismatch_retained
16730,de,en,0.9999978917318149,,en,True,False,automatic_detection,de_en_label_mismatch_retained
16739,de,en,0.9999966976617842,,en,True,False,automatic_detection,de_en_label_mismatch_retained
16741,de,en,0.9999974144101313,,en,True,False,automatic_detection,de_en_label_mismatch_retained
16744,de,en,0.9999960747625425,,en,True,False,automatic_detection,de_en_label_mismatch_retained
16751,de,en,0.9999958807824428,,en,True,False,automatic_detection,de_en_label_mismatch_retained
16772,de,en,0.9999945703746319,,en,True,False,automatic_detection,de_en_label_mismatch_retained
16775,de,en,0.9999968187636263,,en,True,False,automatic_detection,de_en_label_mismatch_retained
16788,de,en,0.9999975818588916,,en,True,False,automatic_detection,de_en_label_mismatch_retained
16794,de,en,0.9999955532380737,,en,True,False,automatic_detection,de_en_label_mismatch_retained
16807,de,en,0.9999970471397348,,en,True,False,automatic_detection,de_en_label_mismatch_retained
16824,en,en,0.5714276828818995,,en,False,False,declared_label_fallback_uncertain_detection,language_detection_uncertain
16828,de,en,0.9999977330266253,,en,True,False,automatic_detection,de_en_label_mismatch_retained
16833,de,en,0.9999965872579368,,en,True,False,automatic_detection,de_en_label_mismatch_retained
16840,de,en,0.9999971224022965,,en,True,False,automatic_detection,de_en_label_mismatch_retained
16843,de,en,0.9999964065625541,,en,True,False,automatic_detection,de_en_label_mismatch_retained
16844,de,en,0.9999969132793196,,en,True,False,automatic_detection,de_en_label_mismatch_retained
16846,de,en,0.9999953356743412,,en,True,False,automatic_detection,de_en_label_mismatch_retained
16855,de,en,0.9999963717273143,,en,True,False,automatic_detection,de_en_label_mismatch_retained
16857,de,en,0.9999964910808666,,en,True,False,automatic_detection,de_en_label_mismatch_retained
16865,de,en,0.9999949336234265,,en,True,False,automatic_detection,de_en_label_mismatch_retained
16874,de,en,0.9999963069602513,,en,True,False,automatic_detection,de_en_label_mismatch_retained
16878,de,en,0.9999924362154697,,en,True,False,automatic_detection,de_en_label_mismatch_retained
16885,de,en,0.9999960791099318,,en,True,False,automatic_detection,de_en_label_mismatch_retained
16890,de,en,0.999998095771212,,en,True,False,automatic_detection,de_en_label_mismatch_retained
16891,de,en,0.9999967397883616,,en,True,False,automatic_detection,de_en_label_mismatch_retained
16896,de,en,0.9999966354543065,,en,True,False,automatic_detection,de_en_label_mismatch_retained
16903,de,en,0.9999961500696982,,en,True,False,automatic_detection,de_en_label_mismatch_retained
16917,de,en,0.9999968710204588,,en,True,False,automatic_detection,de_en_label_mismatch_retained
16919,de,en,0.9999954019390757,,en,True,False,automatic_detection,de_en_label_mismatch_retained
16922,de,en,0.9999965870271654,,en,True,False,automatic_detection,de_en_label_mismatch_retained
16926,de,en,0.9999964288665549,,en,True,False,automatic_detection,de_en_label_mismatch_retained
16957,de,en,0.9999972214929971,,en,True,False,automatic_detection,de_en_label_mismatch_retained
16959,de,en,0.9999985458654995,,en,True,False,automatic_detection,de_en_label_mismatch_retained
16965,de,en,0.9999978673842549,,en,True,False,automatic_detection,de_en_label_mismatch_retained
16970,de,en,0.9999978123198566,,en,True,False,automatic_detection,de_en_label_mismatch_retained
16991,de,en,0.9999971117661619,,en,True,False,automatic_detection,de_en_label_mismatch_retained
16997,de,en,0.9999970943609191,,en,True,False,automatic_detection,de_en_label_mismatch_retained
17005,de,en,0.9999951725472969,,en,True,False,automatic_detection,de_en_label_mismatch_retained
17011,de,en,0.9999934766678111,,en,True,False,automatic_detection,de_en_label_mismatch_retained
17017,de,en,0.9999982419875861,,en,True,False,automatic_detection,de_en_label_mismatch_retained
17020,de,en,0.9999980330258894,,en,True,False,automatic_detection,de_en_label_mismatch_retained
17031,de,en,0.9999967928333675,,en,True,False,automatic_detection,de_en_label_mismatch_retained
17049,de,en,0.9999960971340125,,en,True,False,automatic_detection,de_en_label_mismatch_retained
17052,de,en,0.9999944432806721,,en,True,False,automatic_detection,de_en_label_mismatch_retained
17055,de,en,0.9999951343059172,,en,True,False,automatic_detection,de_en_label_mismatch_retained
17078,de,en,0.9999990495890362,,en,True,False,automatic_detection,de_en_label_mismatch_retained
17082,de,en,0.9999975217660142,,en,True,False,automatic_detection,de_en_label_mismatch_retained
17084,de,en,0.9999973537596477,,en,True,False,automatic_detection,de_en_label_mismatch_retained
17096,de,en,0.9999978737937824,,en,True,False,automatic_detection,de_en_label_mismatch_retained
17123,de,en,0.9999965682138776,,en,True,False,automatic_detection,de_en_label_mismatch_retained
17126,de,en,0.9999967567926917,,en,True,False,automatic_detection,de_en_label_mismatch_retained
17128,de,en,0.9999967251578388,,en,True,False,automatic_detection,de_en_label_mismatch_retained
17135,de,en,0.9999971790025035,,en,True,False,automatic_detection,de_en_label_mismatch_retained
17140,de,en,0.9999965881718752,,en,True,False,automatic_detection,de_en_label_mismatch_retained
17146,de,en,0.999997136681814,,en,True,False,automatic_detection,de_en_label_mismatch_retained
17147,de,en,0.9999974141796346,,en,True,False,automatic_detection,de_en_label_mismatch_retained
17149,de,en,0.9999973029295868,,en,True,False,automatic_detection,de_en_label_mismatch_retained
17151,de,en,0.9999968165096607,,en,True,False,automatic_detection,de_en_label_mismatch_retained
17152,de,en,0.9999964832387189,,en,True,False,automatic_detection,de_en_label_mismatch_retained
17160,de,en,0.9999977248808488,,en,True,False,automatic_detection,de_en_label_mismatch_retained
17171,de,en,0.9999948773158083,,en,True,False,automatic_detection,de_en_label_mismatch_retained
17174,de,en,0.9999956846681047,,en,True,False,automatic_detection,de_en_label_mismatch_retained
17175,de,en,0.9999956154249858,,en,True,False,automatic_detection,de_en_label_mismatch_retained
17177,de,en,0.9999968564451727,,en,True,False,automatic_detection,de_en_label_mismatch_retained
17182,de,en,0.9999959284938749,,en,True,False,automatic_detection,de_en_label_mismatch_retained
17199,de,en,0.9999968370411663,,en,True,False,automatic_detection,de_en_label_mismatch_retained
17204,de,en,0.9999983333445335,,en,True,False,automatic_detection,de_en_label_mismatch_retained
17208,de,en,0.9999967369609466,,en,True,False,automatic_detection,de_en_label_mismatch_retained
17213,de,en,0.9999971966852139,,en,True,False,automatic_detection,de_en_label_mismatch_retained
17226,de,en,0.9999963779003755,,en,True,False,automatic_detection,de_en_label_mismatch_retained
17227,de,en,0.9999967428275472,,en,True,False,automatic_detection,de_en_label_mismatch_retained
