modeling_row_id,sentiment_negative,sentiment_neutral,sentiment_positive
11069,0.024468541,0.4840827,0.4914488
11070,0.7439912,0.22745241,0.028556362
11071,0.6382579,0.3167809,0.044961132
11072,0.6930138,0.24430872,0.06267749
11073,0.6915032,0.27050292,0.03799387
11074,0.5245254,0.42476436,0.050710235
11075,0.057770133,0.23873143,0.7034984
11076,0.7561443,0.21999851,0.023857176
11077,0.041165274,0.19025053,0.76858425
11078,0.1853335,0.3126696,0.5019968
11079,0.7986514,0.18196872,0.019379888
11080,0.6732697,0.29247212,0.03425821
11081,0.6958515,0.26892984,0.03521863
11082,0.8078808,0.17134051,0.020778693
11083,0.11986494,0.37303752,0.50709754
11084,0.08501116,0.7526185,0.16237035
11085,0.10996739,0.5504806,0.33955202
11086,0.03467038,0.30367777,0.6616518
11087,0.90408826,0.0788353,0.017076407
11088,0.46739858,0.37966314,0.15293822
11089,0.2241483,0.73381054,0.04204109
11090,0.5970206,0.32686892,0.07611045
11091,0.059605505,0.19552793,0.74486655
11092,0.5184369,0.44452497,0.03703818
11093,0.72478634,0.2475799,0.027633835
11094,0.27666423,0.4844927,0.23884311
11095,0.06207013,0.30707017,0.6308597
11096,0.03802902,0.37734318,0.58462787
11097,0.32299224,0.33575225,0.34125546
11098,0.79959005,0.18317704,0.017232973
11099,0.8904897,0.09131887,0.01819138
11100,0.5942121,0.26411936,0.14166856
11101,0.666611,0.26300678,0.07038222
11102,0.8102349,0.16547038,0.024294775
11103,0.7976589,0.17977564,0.022565428
11104,0.3934278,0.5525977,0.053974517
11105,0.0430248,0.22514318,0.731832
11106,0.7112356,0.255158,0.033606417
11107,0.81001675,0.15529405,0.034689195
11108,0.7730481,0.19214863,0.034803223
11109,0.7277487,0.24348116,0.028770084
11110,0.5794557,0.34828418,0.07226009
11111,0.66980094,0.29431108,0.035888
11112,0.6169017,0.33761194,0.045486264
11113,0.737751,0.23788199,0.024367077
11114,0.846001,0.13349353,0.020505477
11115,0.75878567,0.21403281,0.027181549
11116,0.018390983,0.19946033,0.78214866
11117,0.1508385,0.5716554,0.2775062
11118,0.20263685,0.39945775,0.39790535
11119,0.6654562,0.29229566,0.04224818
11120,0.33214656,0.43450302,0.23335047
11121,0.46284115,0.39400655,0.14315237
11122,0.06201289,0.4030706,0.5349165
11123,0.30610633,0.56051373,0.13338001
11124,0.06926078,0.81077003,0.11996915
11125,0.7444749,0.22493571,0.030589428
11126,0.5981877,0.3798409,0.021971399
11127,0.16472435,0.3860146,0.44926098
11128,0.39370164,0.43548423,0.17081414
11129,0.18302207,0.7843771,0.032600783
11130,0.71477616,0.25327286,0.03195101
11131,0.0326525,0.6436768,0.3236707
11132,0.09901349,0.44577682,0.4552097
11133,0.647577,0.30679634,0.045626692
11134,0.4990599,0.45587954,0.045060553
11135,0.45315462,0.4320165,0.11482891
11136,0.63574636,0.3316588,0.03259479
11137,0.67762905,0.2990548,0.023316136
11138,0.15184858,0.24291322,0.60523826
11139,0.20279671,0.76785904,0.029344205
11140,0.38757604,0.5255487,0.08687526
11141,0.07875934,0.8164892,0.104751416
11142,0.09070934,0.7943613,0.11492935
11143,0.12408291,0.69881725,0.17709987
11144,0.037762027,0.8629083,0.09932965
11145,0.74872714,0.20219445,0.04907845
11146,0.7727303,0.20072228,0.026547354
11147,0.56021667,0.27516857,0.16461484
11148,0.025820132,0.18030643,0.7938734
11149,0.7564345,0.21960314,0.023962405
11150,0.708032,0.26443434,0.027533641
11151,0.023102373,0.19671647,0.78018117
11152,0.17207463,0.47867757,0.34924775
11153,0.82283247,0.1589843,0.018183293
11154,0.7804676,0.18069378,0.0388386
11155,0.12662734,0.5517975,0.32157513
11156,0.031775724,0.7580328,0.21019152
11157,0.05741758,0.88386554,0.05871681
11158,0.523691,0.4271089,0.049200132
11159,0.15781596,0.5036567,0.33852732
11160,0.0604885,0.32086518,0.61864626
11161,0.7291667,0.23901615,0.03181708
11162,0.86676455,0.11140874,0.021826707
11163,0.7531299,0.2150988,0.03177126
11164,0.016792692,0.13668263,0.84652466
11165,0.03927909,0.612767,0.34795395
11166,0.044490267,0.20366606,0.75184363
11167,0.04294064,0.21426882,0.7427906
11168,0.049604353,0.7240355,0.22636019
11169,0.73141176,0.23893814,0.029650107
11170,0.119828075,0.841697,0.03847498
11171,0.6833001,0.2737616,0.042938296
11172,0.6420489,0.32461426,0.033336807
11173,0.7067467,0.26858115,0.024672084
11174,0.75626874,0.22169417,0.022037039
11175,0.46027493,0.45680702,0.0829181
11176,0.07362473,0.3833834,0.5429919
11177,0.02644091,0.44235426,0.5312048
11178,0.037021074,0.8268995,0.13607942
11179,0.71037775,0.2616369,0.027985314
11180,0.79152066,0.18283032,0.025649076
11181,0.7603657,0.21995263,0.019681584
11182,0.11235446,0.3136418,0.5740038
11183,0.24110156,0.71439373,0.044504642
11184,0.32803243,0.6249049,0.04706272
11185,0.22525978,0.35229066,0.42244956
11186,0.7714978,0.18568164,0.04282053
11187,0.7601368,0.21443966,0.025423555
11188,0.04970107,0.57640177,0.3738972
11189,0.30988976,0.60741174,0.08269842
11190,0.2796019,0.6654396,0.05495851
11191,0.81987625,0.15201293,0.02811087
11192,0.079733565,0.33538443,0.584882
11193,0.83482665,0.14721434,0.017959015
11194,0.13434528,0.4075821,0.45807263
11195,0.46968523,0.4962322,0.03408255
11196,0.02152244,0.68581945,0.29265812
11197,0.16957958,0.67724544,0.153175
11198,0.033328082,0.612935,0.35373688
11199,0.57535315,0.3718355,0.05281137
11200,0.31142992,0.4006871,0.28788295
11201,0.71082515,0.23034409,0.05883088
11202,0.31028003,0.6590259,0.030694056
11203,0.66123885,0.3010717,0.03768935
11204,0.68173915,0.27677026,0.04149058
11205,0.072786376,0.45073286,0.47648078
11206,0.68791807,0.27918658,0.032895286
11207,0.47463182,0.49034646,0.03502171
11208,0.052427676,0.51093185,0.43664047
11209,0.24765822,0.40258536,0.34975648
11210,0.041257564,0.7366654,0.22207707
11211,0.7639991,0.21365647,0.022344338
11212,0.61648804,0.33478183,0.04873014
11213,0.76394814,0.2100865,0.025965305
11214,0.026171904,0.27246377,0.70136434
11215,0.7633258,0.19957651,0.037097704
11216,0.02156716,0.13838492,0.84004796
11217,0.034925047,0.5193485,0.44572645
11218,0.64381796,0.32730064,0.028881468
11219,0.59766096,0.30886388,0.093475185
11220,0.62254816,0.33735812,0.040093694
11221,0.71941227,0.25031564,0.030272141
11222,0.0901065,0.81109583,0.098797604
11223,0.27857435,0.3860997,0.33532596
11224,0.12831074,0.35450158,0.5171877
11225,0.75475997,0.21674386,0.028496284
11226,0.74512315,0.21828501,0.03659189
11227,0.25328517,0.5348819,0.21183294
11228,0.21897116,0.5173875,0.26364133
11229,0.5413918,0.3520351,0.10657311
11230,0.12471359,0.2439209,0.6313655
11231,0.71818906,0.24535532,0.03645559
11232,0.06455903,0.26711768,0.6683233
11233,0.056026403,0.8307224,0.113251254
11234,0.03543945,0.8840444,0.08051615
11235,0.220004,0.3665517,0.4134443
11236,0.561881,0.36208868,0.076030396
11237,0.0541914,0.23514082,0.7106678
11238,0.027285777,0.40566447,0.56704974
11239,0.3047777,0.5872226,0.10799975
11240,0.10202624,0.780862,0.117111824
11241,0.6661373,0.29377425,0.040088475
11242,0.78534347,0.18513133,0.029525233
11243,0.0233936,0.4190544,0.55755204
11244,0.76667565,0.16918357,0.064140685
11245,0.84459776,0.12750131,0.027901059
11246,0.025304612,0.4768955,0.4977998
11247,0.31028613,0.6511608,0.03855313
11248,0.22143942,0.66037214,0.11818848
11249,0.1454506,0.7134974,0.14105198
11250,0.39391792,0.4990665,0.10701556
11251,0.29330605,0.6050353,0.10165872
11252,0.14741337,0.67569965,0.1768869
11253,0.039854035,0.8696089,0.09053708
11254,0.7882083,0.18813713,0.023654537
11255,0.7202887,0.2545288,0.025182497
11256,0.25113934,0.5390224,0.2098382
11257,0.43344933,0.5321996,0.034351002
11258,0.13322663,0.47947472,0.38729855
11259,0.6864444,0.27563837,0.037917268
11260,0.75353014,0.21039402,0.03607581
11261,0.533941,0.33122167,0.13483734
11262,0.089275025,0.35806534,0.55265963
11263,0.712883,0.24927114,0.037845965
11264,0.03956852,0.17246042,0.787971
11265,0.022819348,0.3110265,0.66615415
11266,0.4422743,0.5139927,0.043732964
11267,0.0626471,0.34840897,0.58894396
11268,0.36606818,0.5874764,0.04645547
11269,0.22453953,0.37004563,0.4054148
11270,0.052466754,0.3468242,0.6007091
11271,0.8928303,0.09198467,0.015185027
11272,0.099801175,0.6444885,0.2557103
11273,0.52913076,0.41534424,0.055525057
11274,0.6121524,0.34154135,0.046306238
11275,0.11045879,0.77662677,0.11291449
11276,0.13255434,0.3035687,0.563877
11277,0.02927224,0.87810904,0.092618674
11278,0.10983646,0.73338693,0.15677659
11279,0.74857974,0.21945445,0.03196573
11280,0.20228992,0.69487345,0.10283662
11281,0.687168,0.28398383,0.028848246
11282,0.3147633,0.5343391,0.15089771
11283,0.10984071,0.36378056,0.52637875
11284,0.022998312,0.77533454,0.20166706
11285,0.052141268,0.25784895,0.69000983
11286,0.08611114,0.7997256,0.114163205
11287,0.40896973,0.37357938,0.21745089
11288,0.13905863,0.25710428,0.603837
11289,0.674177,0.28750342,0.03831954
11290,0.11621284,0.837124,0.046663094
11291,0.21358387,0.5822003,0.20421593
11292,0.684131,0.27955404,0.03631494
11293,0.18550475,0.53413737,0.28035796
11294,0.7714176,0.20913006,0.019452358
11295,0.3866386,0.31400666,0.29935476
11296,0.731498,0.23770279,0.03079919
11297,0.6621707,0.31550092,0.022328299
11298,0.07525266,0.50730884,0.41743848
11299,0.38512173,0.57364076,0.041237507
11300,0.07500503,0.30736142,0.6176335
11301,0.037058745,0.24550542,0.7174358
11302,0.90404135,0.07660578,0.019352846
11303,0.5860717,0.36485493,0.049073406
11304,0.3929114,0.3481611,0.2589276
11305,0.62818897,0.34299505,0.028816003
11306,0.036944017,0.16947718,0.7935788
11307,0.66834587,0.30013734,0.031516787
11308,0.6806616,0.2689203,0.050418016
11309,0.54838073,0.4161522,0.03546702
11310,0.23232411,0.32010728,0.4475686
11311,0.2502828,0.7047702,0.04494694
11312,0.71827525,0.25375178,0.027972933
11313,0.25738302,0.69042224,0.052194692
11314,0.83798337,0.14185666,0.02016004
11315,0.1740332,0.7233616,0.10260519
11316,0.07665396,0.5962903,0.32705572
11317,0.7044053,0.26265162,0.032943103
11318,0.7274344,0.23076496,0.04180066
11319,0.051814217,0.32823128,0.61995447
11320,0.06463115,0.31268662,0.6226822
11321,0.12569855,0.3940497,0.48025167
11322,0.17806569,0.76338977,0.058544535
11323,0.061472505,0.5208561,0.41767138
11324,0.046625588,0.8630006,0.090373784
11325,0.19963115,0.5345348,0.26583403
11326,0.08382368,0.46900085,0.44717547
11327,0.91886467,0.06510906,0.01602623
11328,0.04718362,0.28513137,0.6676849
11329,0.12840118,0.24578251,0.6258163
11330,0.13556835,0.35119587,0.5132358
11331,0.8040243,0.17130579,0.024669908
11332,0.02861742,0.36625826,0.6051243
11333,0.79861003,0.17955507,0.021834895
11334,0.07390698,0.30176225,0.62433076
11335,0.3151009,0.34803754,0.33686155
11336,0.73254395,0.2237488,0.043707334
11337,0.06324144,0.53108436,0.40567425
11338,0.035740327,0.584861,0.37939873
11339,0.51199454,0.3379484,0.15005696
11340,0.2792405,0.5343944,0.18636517
11341,0.534858,0.4385755,0.026566593
11342,0.038000982,0.13342017,0.82857877
11343,0.017289933,0.18885955,0.7938505
11344,0.39649612,0.346925,0.25657895
11345,0.027774792,0.7143724,0.2578528
11346,0.367624,0.5926616,0.039714385
11347,0.27880275,0.3775911,0.3436061
11348,0.7281637,0.24791995,0.023916256
11349,0.022644177,0.5439586,0.4333972
11350,0.465295,0.3666711,0.16803394
11351,0.086642794,0.41522777,0.49812943
11352,0.46839753,0.4772064,0.05439613
11353,0.020198435,0.7393592,0.24044241
11354,0.65030056,0.30390486,0.045794543
11355,0.3676036,0.47045812,0.16193825
11356,0.09903127,0.26965892,0.6313098
11357,0.7434598,0.20758778,0.048952445
11358,0.50050545,0.4648217,0.034672957
11359,0.7377967,0.22997169,0.03223155
11360,0.04132209,0.9194179,0.03925994
11361,0.029150514,0.47895893,0.49189055
11362,0.07675194,0.28378654,0.6394615
11363,0.023678374,0.55848163,0.41784
11364,0.18046266,0.5433047,0.2762327
11365,0.07725731,0.37382963,0.548913
11366,0.22539693,0.7043864,0.07021672
11367,0.025682108,0.13299619,0.84132177
11368,0.09952433,0.7377062,0.16276947
11369,0.25800952,0.5576156,0.18437491
11370,0.7998341,0.17720982,0.022956094
11371,0.83359903,0.14362615,0.02277487
11372,0.06309513,0.74738914,0.18951577
11373,0.73012173,0.24047187,0.029406419
11374,0.7161316,0.2578638,0.026004603
11375,0.06091471,0.8552415,0.08384381
11376,0.67186946,0.29680926,0.031321302
11377,0.03958586,0.8378641,0.12255004
11378,0.22377566,0.51100725,0.26521713
11379,0.32470343,0.6408307,0.03446595
11380,0.06698837,0.7990662,0.13394538
11381,0.16561005,0.51265293,0.321737
11382,0.6914381,0.26846328,0.04009861
11383,0.79585195,0.18060637,0.023541698
11384,0.7669186,0.20826374,0.024817653
11385,0.30011132,0.6541185,0.045770165
11386,0.18250868,0.7448105,0.0726808
11387,0.026872544,0.19403721,0.7790902
11388,0.6806242,0.27453908,0.044836733
11389,0.2609863,0.6086284,0.13038531
11390,0.029275876,0.19521727,0.77550685
11391,0.7968383,0.18042752,0.022734266
11392,0.81322736,0.16457415,0.022198489
11393,0.35674858,0.45452416,0.1887273
11394,0.6278482,0.30581418,0.06633756
11395,0.58131075,0.3915068,0.027182437
11396,0.7699355,0.20896763,0.021096915
11397,0.49398196,0.39509612,0.110921904
11398,0.01826896,0.22614849,0.75558263
11399,0.0613723,0.7279954,0.21063228
11400,0.7856555,0.18680994,0.027534548
11401,0.7792729,0.20012708,0.020600043
11402,0.05051107,0.22427434,0.7252146
11403,0.8320321,0.14878015,0.01918785
11404,0.657569,0.3073063,0.035124753
11405,0.46291175,0.49554443,0.041543808
11406,0.04189772,0.25284526,0.705257
11407,0.5273678,0.43612713,0.036505144
11408,0.18656363,0.36157176,0.45186466
11409,0.5979219,0.37887478,0.023203213
11410,0.40116876,0.49718237,0.101648904
11411,0.73230153,0.23436958,0.033328824
11412,0.48263976,0.4564817,0.06087853
11413,0.7534363,0.21736903,0.029194603
11414,0.06712848,0.62799424,0.30487725
11415,0.5452924,0.42413944,0.030568125
11416,0.05036381,0.11067585,0.8389603
11417,0.19290736,0.23670547,0.5703871
11418,0.020938367,0.530201,0.44886065
11419,0.025315944,0.29987133,0.6748127
11420,0.4584348,0.50750357,0.034061667
11421,0.1972081,0.4728776,0.32991436
11422,0.036725797,0.81240475,0.15086944
11423,0.029724857,0.76144576,0.20882943
11424,0.033137225,0.26443925,0.7024235
11425,0.10461258,0.48414466,0.41124278
11426,0.022730364,0.5256603,0.4516094
11427,0.5170699,0.29231644,0.19061363
11428,0.043077685,0.17918292,0.77773935
11429,0.6237854,0.34761977,0.028594969
11430,0.03502197,0.26241294,0.70256513
11431,0.78119195,0.20284364,0.01596434
11432,0.15277183,0.7786392,0.068588994
11433,0.8558723,0.12175324,0.022374518
11434,0.0829408,0.57071775,0.3463414
11435,0.64832413,0.3060924,0.04558351
11436,0.81503844,0.1600058,0.02495574
11437,0.05502306,0.87598467,0.06899222
11438,0.16499177,0.78624946,0.048758768
11439,0.65678823,0.30019245,0.04301926
11440,0.20786318,0.40570801,0.38642883
11441,0.059520233,0.686023,0.25445688
11442,0.113557614,0.7063738,0.18006854
11443,0.030389266,0.16398357,0.80562717
11444,0.038099956,0.93044454,0.031455517
11445,0.08969617,0.39010698,0.52019686
11446,0.4419895,0.41268608,0.14532442
11447,0.1753907,0.29293102,0.5316783
11448,0.6507221,0.25824812,0.09102976
11449,0.033414308,0.6274218,0.33916396
11450,0.13080554,0.2693314,0.5998631
11451,0.034985323,0.7155901,0.24942458
11452,0.06457272,0.3120832,0.62334406
11453,0.33384562,0.6162168,0.049937602
11454,0.80493224,0.170362,0.024705712
11455,0.60474443,0.35614693,0.039108645
11456,0.70525163,0.26028478,0.034463614
11457,0.8414894,0.14021292,0.018297749
11458,0.5799723,0.32766145,0.09236629
11459,0.058905542,0.75915164,0.18194287
11460,0.04242378,0.23860519,0.7189711
11461,0.8829269,0.09897121,0.018101962
11462,0.7487975,0.22536604,0.025836522
11463,0.80355036,0.16188307,0.03456654
11464,0.6595523,0.30992845,0.030519295
11465,0.09873565,0.67912483,0.2221395
11466,0.6184734,0.3246354,0.056891195
11467,0.7035903,0.2755888,0.02082095
11468,0.39438137,0.3261777,0.27944085
11469,0.65769845,0.21437564,0.12792593
11470,0.38482365,0.41647667,0.19869964
11471,0.04001938,0.17544657,0.78453404
11472,0.1767491,0.6409426,0.18230833
11473,0.23297559,0.69974434,0.06728002
11474,0.7667677,0.20623815,0.02699412
11475,0.039027013,0.90839833,0.05257467
11476,0.21857804,0.42527252,0.35614935
11477,0.7416762,0.23359358,0.024730204
11478,0.8405701,0.14096953,0.018460315
11479,0.60142946,0.3619769,0.036593586
11480,0.02149446,0.76241153,0.21609403
11481,0.2565983,0.6590013,0.08440039
11482,0.07462978,0.22314203,0.7022282
11483,0.82767063,0.15339488,0.01893452
11484,0.8220857,0.15922488,0.01868944
11485,0.17837566,0.44632724,0.37529713
11486,0.07579532,0.36116147,0.56304324
11487,0.30639938,0.33929765,0.35430297
11488,0.046755563,0.78126,0.17198442
11489,0.51971644,0.44595847,0.034325115
11490,0.57790303,0.37452617,0.047570746
11491,0.5183593,0.43314564,0.048494983
11492,0.47188777,0.44599986,0.08211244
11493,0.035036385,0.5640787,0.400885
11494,0.7853084,0.19061805,0.024073523
11495,0.09804391,0.25886056,0.6430955
11496,0.6775514,0.22093302,0.10151556
11497,0.026002128,0.16531825,0.8086796
11498,0.595082,0.32634753,0.07857049
11499,0.03061037,0.84373826,0.12565136
11500,0.026215428,0.4569559,0.51682866
11501,0.65463966,0.31378895,0.0315714
11502,0.8203911,0.15522775,0.024381224
11503,0.039513867,0.84434676,0.11613935
11504,0.11239288,0.37115464,0.51645243
11505,0.08015826,0.838893,0.080948755
11506,0.8445621,0.13365836,0.021779563
11507,0.49794307,0.42657042,0.07548655
11508,0.7692427,0.20514089,0.025616322
11509,0.23424065,0.3014105,0.4643489
11510,0.6375927,0.33325502,0.029152324
11511,0.44271478,0.4615367,0.0957485
11512,0.19883482,0.75874746,0.0424178
11513,0.82670784,0.1503201,0.022972036
11514,0.08921035,0.5038856,0.40690407
11515,0.1537167,0.80747473,0.038808506
11516,0.040182784,0.63054156,0.3292756
11517,0.015618388,0.14087158,0.84351003
11518,0.07111029,0.29650697,0.6323827
11519,0.047070164,0.8567577,0.09617213
11520,0.77529657,0.19698492,0.027718535
11521,0.86306673,0.11622241,0.020710863
11522,0.09293858,0.8402543,0.06680723
11523,0.10130083,0.42166412,0.477035
11524,0.6071827,0.3511274,0.041689903
11525,0.064749,0.5760462,0.35920477
11526,0.26396304,0.3850542,0.35098276
11527,0.6350278,0.25735915,0.10761299
11528,0.06174931,0.3187621,0.61948854
11529,0.3372652,0.57412523,0.08860956
11530,0.3642942,0.6089807,0.026725015
11531,0.1986763,0.37994713,0.42137656
11532,0.25220248,0.4237859,0.32401156
11533,0.058871124,0.8333155,0.10781333
11534,0.41744843,0.53431654,0.04823503
11535,0.36978337,0.4180957,0.21212088
11536,0.019165667,0.8670164,0.11381794
11537,0.4729595,0.38038605,0.14665449
11538,0.031075845,0.5626816,0.40624252
11539,0.05337982,0.2486411,0.6979791
11540,0.032377966,0.8678078,0.099814124
11541,0.784033,0.18340448,0.032562584
11542,0.0930052,0.36007544,0.54691935
11543,0.67404974,0.26252073,0.06342951
11544,0.63651645,0.32691136,0.036572147
11545,0.04342482,0.2762138,0.68036145
11546,0.07493344,0.25196925,0.6730973
11547,0.054437973,0.32372048,0.62184155
11548,0.5251456,0.30830777,0.16654676
11549,0.36615208,0.5355913,0.09825659
11550,0.7464906,0.22176476,0.03174464
11551,0.7189094,0.25649905,0.024591517
11552,0.06116992,0.19767915,0.7411509
11553,0.12328778,0.44238448,0.43432772
11554,0.8240333,0.15579113,0.020175584
11555,0.8500035,0.13208742,0.01790911
11556,0.014929758,0.18466097,0.8004092
11557,0.088093236,0.3533684,0.55853844
11558,0.2089506,0.5489064,0.24214302
11559,0.72085714,0.2466019,0.032541
11560,0.89734143,0.09027798,0.012380506
11561,0.6608252,0.29513964,0.044035163
11562,0.8335274,0.13661098,0.029861664
11563,0.43084937,0.533877,0.03527354
11564,0.027732324,0.12863526,0.8436324
11565,0.022126302,0.7594876,0.21838607
11566,0.039374292,0.1475624,0.8130634
11567,0.6204444,0.343873,0.03568256
11568,0.70929843,0.26917583,0.021525757
11569,0.8311845,0.14327134,0.02554419
11570,0.77919257,0.18730393,0.0335035
11571,0.56728274,0.33048213,0.10223514
11572,0.64756566,0.3080928,0.044341553
11573,0.031667877,0.19574331,0.77258873
11574,0.6690751,0.28508583,0.04583905
11575,0.7830156,0.18702024,0.029964257
11576,0.7213374,0.2425769,0.036085647
11577,0.65766996,0.27261493,0.06971508
11578,0.6857425,0.23947768,0.07477986
11579,0.5885612,0.34172627,0.0697125
11580,0.12895967,0.50165075,0.3693896
11581,0.05729528,0.2620391,0.6806657
11582,0.033726513,0.13056724,0.83570623
11583,0.10063963,0.4414253,0.45793504
11584,0.12604465,0.7462558,0.12769955
11585,0.019279417,0.23685268,0.7438679
11586,0.05851207,0.43558854,0.50589937
11587,0.3216588,0.60799426,0.07034699
11588,0.08653615,0.7207317,0.19273217
11589,0.23810545,0.7200652,0.041829426
11590,0.211021,0.7356338,0.053345192
11591,0.0822853,0.77109116,0.1466236
11592,0.86610276,0.11739437,0.016502913
11593,0.76069224,0.1974869,0.04182094
11594,0.20664455,0.7469849,0.046370644
11595,0.7629989,0.21211535,0.024885844
11596,0.8113709,0.16759662,0.021032538
11597,0.029199716,0.1561844,0.8146159
11598,0.7581124,0.20123383,0.04065373
11599,0.044187795,0.48842308,0.46738914
11600,0.022127837,0.16779669,0.8100755
11601,0.81274754,0.16857183,0.01868056
11602,0.070622765,0.3170251,0.6123522
11603,0.09312875,0.41282338,0.49404794
11604,0.5323676,0.38316804,0.08446438
11605,0.03089835,0.38593662,0.58316505
11606,0.16326663,0.55711365,0.2796198
11607,0.07170664,0.7609951,0.16729832
11608,0.06831661,0.37580726,0.55587614
11609,0.018448306,0.8948682,0.086683445
11610,0.5565819,0.4010631,0.042354915
11611,0.039857812,0.82058334,0.13955876
11612,0.7350575,0.23569319,0.029249337
11613,0.7275523,0.2184707,0.05397704
11614,0.8117973,0.15110321,0.03709946
11615,0.04219869,0.7016436,0.25615773
11616,0.40015706,0.44342187,0.1564211
11617,0.7199996,0.25170785,0.028292488
11618,0.25526726,0.7074571,0.037275597
11619,0.17263658,0.54987633,0.27748698
11620,0.7702194,0.1911462,0.038634405
11621,0.66128534,0.30790383,0.030810852
11622,0.036444385,0.75888,0.20467557
11623,0.58854115,0.35179877,0.05966009
11624,0.6235066,0.29980832,0.0766851
11625,0.019614475,0.7597829,0.2206027
11626,0.12975243,0.5083206,0.3619269
11627,0.49282008,0.31945482,0.1877251
11628,0.8173334,0.16061993,0.022046754
11629,0.77277195,0.19350453,0.033723496
11630,0.0391659,0.75322515,0.207609
11631,0.059785508,0.48690525,0.45330927
11632,0.16016936,0.3063277,0.5335029
11633,0.17950831,0.30394906,0.51654255
11634,0.53534216,0.39235085,0.072307006
11635,0.6615066,0.30450857,0.033984818
11636,0.030181658,0.8845248,0.08529348
11637,0.16731997,0.28545687,0.5472232
11638,0.041348487,0.3374957,0.62115574
11639,0.01912555,0.33510366,0.6457707
11640,0.7096046,0.22677584,0.06361956
11641,0.43841538,0.3799201,0.18166457
11642,0.63905513,0.33747023,0.023474555
11643,0.08214782,0.7963532,0.12149898
11644,0.24068604,0.71661514,0.04269881
11645,0.78342986,0.17427835,0.042291757
11646,0.24350321,0.71777546,0.038721368
11647,0.54173595,0.41562214,0.042641897
11648,0.07059159,0.86628836,0.06312006
11649,0.6479654,0.27564746,0.076387145
11650,0.040535104,0.18162057,0.77784437
11651,0.56816006,0.3963813,0.035458684
11652,0.024030004,0.16162889,0.81434107
11653,0.811206,0.16550669,0.023287311
11654,0.5378492,0.40887752,0.053273328
11655,0.28263077,0.684389,0.03298021
11656,0.044564277,0.8166652,0.1387706
11657,0.03396851,0.8615328,0.10449867
11658,0.70846784,0.2202771,0.07125505
11659,0.6608599,0.2824349,0.056705203
11660,0.045214646,0.29102573,0.6637596
11661,0.015830446,0.14991595,0.83425355
11662,0.29089433,0.4668052,0.24230044
11663,0.052131962,0.74708146,0.20078656
11664,0.42062753,0.32288513,0.2564873
11665,0.09251533,0.7691523,0.13833241
11666,0.028788958,0.22365117,0.7475599
11667,0.6967848,0.26702094,0.03619428
11668,0.029850833,0.50342524,0.46672392
11669,0.7916992,0.18177311,0.026527641
11670,0.037367143,0.45165902,0.5109739
11671,0.64673436,0.31967267,0.033592958
11672,0.35945708,0.5023549,0.13818803
11673,0.054767042,0.87375236,0.07148061
11674,0.6707269,0.29777473,0.031498365
11675,0.03967116,0.2228282,0.7375006
11676,0.029209064,0.22444467,0.74634624
11677,0.06842896,0.34634846,0.5852226
11678,0.031822145,0.8880317,0.08014613
11679,0.6682459,0.29109088,0.040663164
11680,0.15846798,0.6209478,0.22058423
11681,0.034874637,0.8370759,0.1280495
11682,0.2697628,0.6837083,0.046528894
11683,0.1443576,0.5532784,0.30236405
11684,0.025936527,0.30912328,0.6649402
11685,0.52047575,0.42472067,0.05480357
11686,0.025718529,0.75220954,0.22207184
11687,0.07917272,0.35918605,0.5616412
11688,0.49705234,0.38767436,0.11527335
11689,0.060173225,0.16225314,0.7775737
11690,0.054205474,0.3261333,0.61966115
11691,0.5287749,0.3201131,0.151112
11692,0.7891678,0.18387337,0.02695873
11693,0.77885413,0.19986664,0.021279244
11694,0.022684423,0.2647489,0.7125667
11695,0.46013045,0.50418186,0.035687633
11696,0.7897426,0.18525054,0.025006926
11697,0.3421215,0.28350893,0.3743696
11698,0.43228194,0.4916891,0.07602902
11699,0.54660964,0.38480663,0.06858368
11700,0.121265374,0.5420471,0.3366875
11701,0.09612117,0.26468107,0.6391977
11702,0.77264977,0.18179388,0.04555637
11703,0.8740341,0.11261378,0.01335209
11704,0.051853303,0.8372633,0.11088346
11705,0.55324376,0.3925072,0.05424903
11706,0.74613595,0.2138869,0.039977115
11707,0.59339213,0.36650756,0.04010029
11708,0.03163251,0.38317034,0.58519715
11709,0.75065935,0.22822337,0.021117289
11710,0.06619524,0.23678309,0.6970217
11711,0.76994616,0.20900793,0.021045834
11712,0.2209417,0.36691585,0.41214246
11713,0.67662066,0.28700897,0.036370356
11714,0.84153444,0.14207312,0.01639239
11715,0.087899975,0.47433174,0.43776825
11716,0.026093222,0.8642137,0.1096931
11717,0.22341363,0.6106084,0.16597791
11718,0.5800888,0.348404,0.0715073
11719,0.13786131,0.44605446,0.41608423
11720,0.359777,0.38611117,0.25411186
11721,0.13190262,0.6625806,0.20551676
11722,0.80137855,0.16504757,0.03357388
11723,0.0781325,0.59092754,0.3309399
11724,0.6454459,0.3074807,0.04707346
11725,0.022824442,0.09596269,0.88121283
11726,0.05789329,0.58589745,0.35620922
11727,0.043415297,0.3241924,0.6323922
11728,0.28327045,0.6739593,0.042770285
11729,0.01445445,0.913225,0.072320625
11730,0.22017051,0.59760505,0.18222453
11731,0.63966495,0.28078982,0.07954532
11732,0.05339411,0.48111674,0.46548912
11733,0.66500306,0.3002597,0.034737214
11734,0.0503757,0.38551182,0.5641125
11735,0.7688398,0.20541747,0.025742764
